[2026-04-10 09:37:21] INTERESTING | Clean Mismatch Found!
[2026-04-11 12:31:55] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:55] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:55] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:31:56] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:31:57] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:31:57] REJECTED | Timeout
[2026-04-11 12:31:58] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:58] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:31:58] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:58] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:58] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:58] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:58] REJECTED | Invalid CRCs
[2026-04-11 12:31:59] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 12:31:59] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 12:31:59] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 12:31:59] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:31:59] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Invalid CRCs
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:00] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:01] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:02] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:02] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:03] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:03] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:03] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Invalid CRCs
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:04] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:05] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Invalid CRCs
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:09] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:10] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:10] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:10] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:12] REJECTED | Timeout
[2026-04-11 12:32:12] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:12] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:12] REJECTED | Timeout
[2026-04-11 12:32:12] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:12] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Missing required standalone line: results[tid] = (crc64_context ^ 0xFFFFFFFFFFFFFFFFUL);
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:13] REJECTED | Invalid CRCs
[2026-04-11 12:32:13] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:14] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:15] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:15] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Timeout
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:16] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:17] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:18] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:20] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:21] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:22] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:22] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:22] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:23] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:23] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:23] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 12:32:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:23] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:24] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:24] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:24] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:25] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:25] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:25] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:25] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:25] REJECTED | Invalid CRCs
[2026-04-11 12:32:26] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:26] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:27] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:27] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:28] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:28] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:28] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:28] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:29] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:29] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:30] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:31] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:32] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:33] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:33] REJECTED | Timeout
[2026-04-11 12:32:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:34] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:34] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:35] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:35] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:35] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:35] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:35] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:36] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:36] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:36] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:36] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:36] REJECTED | Timeout
[2026-04-11 12:32:37] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:37] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:37] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:37] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:37] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 12:32:38] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:38] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:38] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:38] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:39] REJECTED | Timeout
[2026-04-11 12:32:39] REJECTED | Invalid CRCs
[2026-04-11 12:32:40] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:40] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:40] REJECTED | Driver structure corrupted or modified
[2026-04-11 12:32:40] REJECTED | Bug -O2 Compile Fail
[2026-04-11 12:32:40] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
