[2026-04-10 09:37:21] INTERESTING | Clean Mismatch Found!
[2026-04-11 09:19:21] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:21] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:25] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:25] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:25] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:25] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:25] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:25] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:25] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:26] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:26] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:26] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:26] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:26] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:26] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:27] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:27] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:27] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:27] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:27] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:28] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:28] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:28] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:28] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:28] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:28] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:28] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:29] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:29] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:29] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:29] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:29] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:29] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:30] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:30] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:30] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:30] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:30] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:31] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:31] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:31] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:31] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:31] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:32] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:32] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:32] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:32] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:32] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:33] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:33] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:33] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:33] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:33] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:34] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:34] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:34] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:34] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:34] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:34] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:35] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:35] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:35] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:35] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:35] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:35] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:36] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:36] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:36] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:36] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:36] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:36] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:37] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:37] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:37] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:37] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:37] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:37] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:38] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:38] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:38] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:38] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:38] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:39] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:39] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:39] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:39] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:39] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:39] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:40] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:40] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:40] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:40] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:40] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:40] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:41] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:41] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:41] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:41] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:41] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:42] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:42] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:42] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:42] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:42] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:42] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:43] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:43] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:43] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:43] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:43] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:43] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:44] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:44] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:44] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:44] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:44] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:44] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:45] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:45] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:45] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:45] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:45] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:46] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:46] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:46] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:46] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:46] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:47] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:47] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:47] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:47] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:47] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:47] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:47] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:48] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:48] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:48] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:48] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:48] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:48] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:48] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:48] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:49] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:49] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:49] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:49] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:49] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:50] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:50] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:50] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:50] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:50] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:50] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:50] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:51] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:51] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:51] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:51] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:51] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:52] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:52] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:52] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:52] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:52] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:52] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:52] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:53] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:53] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:53] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:53] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:19:53] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:53] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:53] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:54] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:54] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:54] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:54] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:54] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:54] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:55] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:55] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:55] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:55] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:55] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:55] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:55] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:55] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:55] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:56] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:56] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:56] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:56] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:56] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:57] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:57] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:57] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:57] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:57] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:57] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:57] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:57] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:58] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:58] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:58] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:58] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:58] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:59] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:59] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:59] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:59] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:59] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:19:59] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:19:59] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:00] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:00] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:00] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:20:00] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:00] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:01] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:01] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:20:01] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:01] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:02] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:02] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:20:02] REJECTED | Invalid CRCs
[2026-04-11 09:20:02] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:02] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:02] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:20:02] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:03] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:03] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:03] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:20:03] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:03] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:04] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:04] REJECTED | Missing required standalone line: uint64_t crc64_context = 0xFFFFFFFFFFFFFFFFUL;
[2026-04-11 09:20:04] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:04] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:04] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:04] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:04] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:05] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:05] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:05] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:05] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:05] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:06] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:06] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:06] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:06] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:06] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:06] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:06] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:07] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:07] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:07] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:07] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:07] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:07] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:08] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:08] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:08] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:08] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:08] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:08] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:09] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:09] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:09] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:09] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:09] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:09] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:10] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:10] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:10] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:10] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:10] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:10] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:11] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:11] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:11] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:11] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:11] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:12] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:12] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:12] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:12] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:12] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:12] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:12] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:13] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:13] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:13] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:13] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:13] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:14] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:14] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:14] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:14] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:14] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:14] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:15] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:15] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:15] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:15] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:15] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:16] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:16] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:16] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:16] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:16] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:17] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:17] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:17] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:17] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:17] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:17] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:18] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:18] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:18] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:18] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:18] REJECTED | Missing required standalone line: int tid = threadIdx.x + blockIdx.x * blockDim.x;
[2026-04-11 09:20:19] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:19] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:19] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:19] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:19] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:19] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:20] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:20] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:20] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:20] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:20] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:20] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:20] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:21] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:21] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:21] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:21] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:21] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:21] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:22] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:22] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:23] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:23] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:24] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:24] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:25] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:25] REJECTED | Driver structure corrupted or modified
[2026-04-11 09:20:25] REJECTED | Bug -O1 Compile Fail
[2026-04-11 09:20:25] REJECTED | Bug -O1 Compile Fail
